cell_line,agent,PrimaryTarget,Pathway,concentration,GRvalue,IncreasedFracDead,receptor_status,color_map
CAMA1,Alpelisib/BYL719,PI3Ka,PI3K/mTOR,0.31623,1.0281,0.00073528,HR+,#7da245
CAMA1,Alpelisib/BYL719,PI3Ka,PI3K/mTOR,1.0,0.9959399999999999,0.004045900000000001,HR+,#7da245
CAMA1,Alpelisib/BYL719,PI3Ka,PI3K/mTOR,3.1623,1.0419,0.0052201,HR+,#7da245
CAMA1,Alpelisib/BYL719,PI3Ka,PI3K/mTOR,10.0,0.9787799999999999,0.017644999999999997,HR+,#7da245
CAMA1,Taselisib/GDC0032,"PI3Ka, g, d",PI3K/mTOR,0.001,0.98775,0.0056335000000000005,HR+,#7da245
CAMA1,Taselisib/GDC0032,"PI3Ka, g, d",PI3K/mTOR,0.0031623000000000003,0.9302,0.0084326,HR+,#7da245
CAMA1,Taselisib/GDC0032,"PI3Ka, g, d",PI3K/mTOR,0.01,1.0142,0.00068723,HR+,#7da245
CAMA1,Taselisib/GDC0032,"PI3Ka, g, d",PI3K/mTOR,0.031623000000000005,0.8957700000000001,0.0020949000000000002,HR+,#7da245
CAMA1,Taselisib/GDC0032,"PI3Ka, g, d",PI3K/mTOR,0.1,0.9834299999999999,0.0056229,HR+,#7da245
CAMA1,Taselisib/GDC0032,"PI3Ka, g, d",PI3K/mTOR,0.31623,0.8057300000000001,0.01324,HR+,#7da245
CAMA1,Taselisib/GDC0032,"PI3Ka, g, d",PI3K/mTOR,1.0,0.65789,0.026644,HR+,#7da245
CAMA1,Taselisib/GDC0032,"PI3Ka, g, d",PI3K/mTOR,3.1623,0.33228,0.10274000000000001,HR+,#7da245
CAMA1,Taselisib/GDC0032,"PI3Ka, g, d",PI3K/mTOR,10.0,-0.15250999999999998,0.32154,HR+,#7da245
CAMA1,TGX221,PI3Kb,PI3K/mTOR,0.001,1.0061,0.006037600000000001,HR+,#7da245
CAMA1,TGX221,PI3Kb,PI3K/mTOR,0.0031623000000000003,1.0292,-0.0024302,HR+,#7da245
CAMA1,TGX221,PI3Kb,PI3K/mTOR,0.01,1.0883,-0.00016991,HR+,#7da245
CAMA1,TGX221,PI3Kb,PI3K/mTOR,0.031623000000000005,1.0402,0.0010933,HR+,#7da245
CAMA1,TGX221,PI3Kb,PI3K/mTOR,0.1,0.98585,0.0047228999999999995,HR+,#7da245
CAMA1,TGX221,PI3Kb,PI3K/mTOR,0.31623,0.98283,0.0026204,HR+,#7da245
CAMA1,TGX221,PI3Kb,PI3K/mTOR,1.0,0.9662299999999999,0.0053553,HR+,#7da245
CAMA1,TGX221,PI3Kb,PI3K/mTOR,3.1623,0.9643200000000001,0.0031815999999999997,HR+,#7da245
CAMA1,TGX221,PI3Kb,PI3K/mTOR,10.0,0.85004,0.010624,HR+,#7da245
CAMA1,Torin2,mTOR/ATM/ATR,PI3K/mTOR,0.0001,0.94035,0.0043191,HR+,#7da245
CAMA1,Torin2,mTOR/ATM/ATR,PI3K/mTOR,0.00031623,1.0346,-0.0049015000000000005,HR+,#7da245
CAMA1,Torin2,mTOR/ATM/ATR,PI3K/mTOR,0.001,0.95691,-0.0030252,HR+,#7da245
CAMA1,Torin2,mTOR/ATM/ATR,PI3K/mTOR,0.0031623000000000003,0.84399,-0.0093497,HR+,#7da245
CAMA1,Torin2,mTOR/ATM/ATR,PI3K/mTOR,0.01,0.37672,0.016725,HR+,#7da245
CAMA1,Torin2,mTOR/ATM/ATR,PI3K/mTOR,0.031623000000000005,0.20795999999999998,0.04203,HR+,#7da245
CAMA1,Torin2,mTOR/ATM/ATR,PI3K/mTOR,0.1,0.11638,0.099941,HR+,#7da245
CAMA1,Torin2,mTOR/ATM/ATR,PI3K/mTOR,0.31623,0.0096676,0.17296,HR+,#7da245
CAMA1,Torin2,mTOR/ATM/ATR,PI3K/mTOR,1.0,-0.14697000000000002,0.32653000000000004,HR+,#7da245
CAMA1,Everolimus,mTOR1,PI3K/mTOR,0.001,0.2628,0.019063999999999998,HR+,#7da245
CAMA1,Everolimus,mTOR1,PI3K/mTOR,0.0031623000000000003,0.29816,0.0062198999999999996,HR+,#7da245
CAMA1,Everolimus,mTOR1,PI3K/mTOR,0.01,0.24347,0.018935,HR+,#7da245
CAMA1,Everolimus,mTOR1,PI3K/mTOR,0.031623000000000005,0.26483,0.021406,HR+,#7da245
CAMA1,Everolimus,mTOR1,PI3K/mTOR,0.1,0.21327,0.029075,HR+,#7da245
CAMA1,Everolimus,mTOR1,PI3K/mTOR,0.31623,0.21508000000000002,0.032486,HR+,#7da245
CAMA1,Everolimus,mTOR1,PI3K/mTOR,1.0,0.22571,0.032865,HR+,#7da245
CAMA1,Everolimus,mTOR1,PI3K/mTOR,3.1623,0.1933,0.027552999999999998,HR+,#7da245
CAMA1,Everolimus,mTOR1,PI3K/mTOR,10.0,0.16423,0.044449,HR+,#7da245
CAMA1,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.00031623,0.9013200000000001,-0.0026113000000000004,HR+,#7da245
CAMA1,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.001,0.95662,0.0055646,HR+,#7da245
CAMA1,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.0031623000000000003,0.8599600000000001,-0.005807199999999999,HR+,#7da245
CAMA1,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.01,0.47317,0.012838999999999998,HR+,#7da245
CAMA1,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.031623000000000005,0.12475,0.039435000000000005,HR+,#7da245
CAMA1,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.1,0.07523099999999999,0.11252000000000001,HR+,#7da245
CAMA1,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.31623,-0.0033821,0.15969,HR+,#7da245
CAMA1,INK128/MLN0128,mTORC1/2,PI3K/mTOR,1.0,-0.0056942,0.18445,HR+,#7da245
CAMA1,INK128/MLN0128,mTORC1/2,PI3K/mTOR,3.1623,-0.096207,0.22099000000000002,HR+,#7da245
CAMA1,PF-4708671,p70S6K,PI3K/mTOR,0.001,0.89046,0.0030693,HR+,#7da245
CAMA1,PF-4708671,p70S6K,PI3K/mTOR,0.0031623000000000003,0.96396,0.0042139,HR+,#7da245
CAMA1,PF-4708671,p70S6K,PI3K/mTOR,0.01,0.9936,-0.0036506,HR+,#7da245
CAMA1,PF-4708671,p70S6K,PI3K/mTOR,0.031623000000000005,0.94906,0.0034130000000000002,HR+,#7da245
CAMA1,PF-4708671,p70S6K,PI3K/mTOR,0.1,1.0415,-0.004714100000000001,HR+,#7da245
CAMA1,PF-4708671,p70S6K,PI3K/mTOR,0.31623,0.93704,-0.00047926,HR+,#7da245
CAMA1,PF-4708671,p70S6K,PI3K/mTOR,1.0,0.98046,-0.002077,HR+,#7da245
CAMA1,PF-4708671,p70S6K,PI3K/mTOR,3.1623,0.89585,0.005495,HR+,#7da245
CAMA1,PF-4708671,p70S6K,PI3K/mTOR,10.0,0.65554,0.018585,HR+,#7da245
CAMA1,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.001,0.90575,0.0027448,HR+,#7da245
CAMA1,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.0031623000000000003,1.0136,0.00039105,HR+,#7da245
CAMA1,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.01,0.9003,0.0073230000000000005,HR+,#7da245
CAMA1,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.031623000000000005,0.9411799999999999,0.0031064,HR+,#7da245
CAMA1,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.1,0.9345100000000001,0.0011112,HR+,#7da245
CAMA1,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.31623,0.93837,0.004172100000000001,HR+,#7da245
CAMA1,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,1.0,0.5109199999999999,0.091181,HR+,#7da245
CAMA1,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,3.1623,-0.30819,0.46361,HR+,#7da245
CAMA1,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,10.0,-0.42255,0.45985,HR+,#7da245
CAMA1,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.001,0.94466,-0.004863,HR+,#7da245
CAMA1,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.0031623000000000003,0.9350799999999999,-0.0024676999999999998,HR+,#7da245
CAMA1,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.01,0.9528200000000001,-5.8627e-05,HR+,#7da245
CAMA1,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.031623000000000005,1.0241,-0.0033821999999999997,HR+,#7da245
CAMA1,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.1,0.92248,0.002688,HR+,#7da245
CAMA1,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.31623,0.8466,0.0038548000000000002,HR+,#7da245
CAMA1,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,1.0,0.6114,0.029639,HR+,#7da245
CAMA1,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,3.1623,0.25776,0.08239400000000001,HR+,#7da245
CAMA1,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,10.0,-0.23704,0.3931,HR+,#7da245
CAMA1,Ceritinib/LDK378,ALK,RTK,0.001,1.0023,0.0019574,HR+,#7da245
CAMA1,Ceritinib/LDK378,ALK,RTK,0.0031623000000000003,1.0566,-0.0014173,HR+,#7da245
CAMA1,Ceritinib/LDK378,ALK,RTK,0.01,1.0512,-0.0050485,HR+,#7da245
CAMA1,Ceritinib/LDK378,ALK,RTK,0.031623000000000005,1.0219,0.0031124000000000004,HR+,#7da245
CAMA1,Ceritinib/LDK378,ALK,RTK,0.1,1.0024,0.00069826,HR+,#7da245
CAMA1,Ceritinib/LDK378,ALK,RTK,0.31623,0.97634,0.00050213,HR+,#7da245
CAMA1,Ceritinib/LDK378,ALK,RTK,1.0,0.72008,0.01674,HR+,#7da245
CAMA1,Ceritinib/LDK378,ALK,RTK,3.1623,0.13502999999999998,0.091288,HR+,#7da245
CAMA1,Ceritinib/LDK378,ALK,RTK,10.0,-0.6988300000000001,0.7673,HR+,#7da245
CAMA1,Neratinib/HKI272,EGFR/HER2,RTK,0.00031623,1.0219,0.0025988000000000005,HR+,#7da245
CAMA1,Neratinib/HKI272,EGFR/HER2,RTK,0.001,0.99526,0.00028428,HR+,#7da245
CAMA1,Neratinib/HKI272,EGFR/HER2,RTK,0.0031623000000000003,1.0126,0.00080328,HR+,#7da245
CAMA1,Neratinib/HKI272,EGFR/HER2,RTK,0.01,0.97006,0.002228,HR+,#7da245
CAMA1,Neratinib/HKI272,EGFR/HER2,RTK,0.031623000000000005,0.9675600000000001,0.007759899999999999,HR+,#7da245
CAMA1,Neratinib/HKI272,EGFR/HER2,RTK,0.1,0.99555,-0.00088728,HR+,#7da245
CAMA1,Neratinib/HKI272,EGFR/HER2,RTK,0.31623,0.93714,0.0069134,HR+,#7da245
CAMA1,Neratinib/HKI272,EGFR/HER2,RTK,1.0,0.82355,0.0029303000000000003,HR+,#7da245
CAMA1,Neratinib/HKI272,EGFR/HER2,RTK,3.1623,0.44932,0.034024,HR+,#7da245
CAMA1,Tivantinib/ARQ197,MET,RTK,0.001,0.9944299999999999,0.0019760999999999997,HR+,#7da245
CAMA1,Tivantinib/ARQ197,MET,RTK,0.0031623000000000003,0.97815,-0.0033314,HR+,#7da245
CAMA1,Tivantinib/ARQ197,MET,RTK,0.01,1.0403,-0.00096858,HR+,#7da245
CAMA1,Tivantinib/ARQ197,MET,RTK,0.031623000000000005,0.98115,0.0029469,HR+,#7da245
CAMA1,Tivantinib/ARQ197,MET,RTK,0.1,0.9353600000000001,0.010542000000000001,HR+,#7da245
CAMA1,Tivantinib/ARQ197,MET,RTK,0.31623,0.38816999999999996,0.19119,HR+,#7da245
CAMA1,Tivantinib/ARQ197,MET,RTK,1.0,-0.28496,0.54568,HR+,#7da245
CAMA1,Tivantinib/ARQ197,MET,RTK,3.1623,-0.5654600000000001,0.65245,HR+,#7da245
CAMA1,Tivantinib/ARQ197,MET,RTK,10.0,-0.354,0.4544,HR+,#7da245
CAMA1,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.001,0.93995,0.0034341000000000003,HR+,#7da245
CAMA1,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.0031623000000000003,0.95537,0.0054925,HR+,#7da245
CAMA1,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.01,1.0384,0.002206,HR+,#7da245
CAMA1,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.031623000000000005,1.0356,-0.004797,HR+,#7da245
CAMA1,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.1,1.0196,-0.0046543,HR+,#7da245
CAMA1,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.31623,0.99259,-0.0041642,HR+,#7da245
CAMA1,Cediranib/AZD2171,VEGFR/cKIT,RTK,1.0,0.9506100000000001,-0.0076399,HR+,#7da245
CAMA1,Cediranib/AZD2171,VEGFR/cKIT,RTK,3.1623,0.81294,-0.00677,HR+,#7da245
CAMA1,Cediranib/AZD2171,VEGFR/cKIT,RTK,10.0,-0.29225,0.41991999999999996,HR+,#7da245
CAMA1,Cabozantinib,VEGFR2/MET,RTK,0.001,0.9447200000000001,-1.1598e-05,HR+,#7da245
CAMA1,Cabozantinib,VEGFR2/MET,RTK,0.0031623000000000003,0.98595,-0.0014857999999999998,HR+,#7da245
CAMA1,Cabozantinib,VEGFR2/MET,RTK,0.01,0.9955200000000001,0.0029326,HR+,#7da245
CAMA1,Cabozantinib,VEGFR2/MET,RTK,0.031623000000000005,1.0619,-0.0014177,HR+,#7da245
CAMA1,Cabozantinib,VEGFR2/MET,RTK,0.1,1.1109,0.0023851999999999996,HR+,#7da245
CAMA1,Cabozantinib,VEGFR2/MET,RTK,0.31623,1.0595,-0.0016769999999999999,HR+,#7da245
CAMA1,Cabozantinib,VEGFR2/MET,RTK,1.0,0.99918,0.005007999999999999,HR+,#7da245
CAMA1,Cabozantinib,VEGFR2/MET,RTK,3.1623,1.0019,0.0040766,HR+,#7da245
CAMA1,Cabozantinib,VEGFR2/MET,RTK,10.0,0.2436,0.070878,HR+,#7da245
HCC1428,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.001,0.94314,-0.004880399999999999,HR+,#7da245
HCC1428,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.0031623000000000003,0.6836300000000001,0.00042245,HR+,#7da245
HCC1428,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.01,0.49643999999999994,0.0083461,HR+,#7da245
HCC1428,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.031623000000000005,0.31419,0.013247,HR+,#7da245
HCC1428,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.1,0.2268,0.016027,HR+,#7da245
HCC1428,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.31623,0.27799,0.0035080999999999997,HR+,#7da245
HCC1428,Abemaciclib/LY2835219,CDK4/6,Cell cycle,1.0,0.23006,0.0045037,HR+,#7da245
HCC1428,Abemaciclib/LY2835219,CDK4/6,Cell cycle,3.1623,0.18758,0.023269,HR+,#7da245
HCC1428,Abemaciclib/LY2835219,CDK4/6,Cell cycle,10.0,0.049173,0.067288,HR+,#7da245
HCC1428,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.00031623,1.0583,0.00025848,HR+,#7da245
HCC1428,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.001,1.0836,0.00088409,HR+,#7da245
HCC1428,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.0031623000000000003,1.1222,-0.0050368,HR+,#7da245
HCC1428,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.01,0.87975,0.0036951,HR+,#7da245
HCC1428,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.031623000000000005,0.72096,0.00098006,HR+,#7da245
HCC1428,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.1,0.44042,0.00070415,HR+,#7da245
HCC1428,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.31623,0.31928,0.014274,HR+,#7da245
HCC1428,Palbociclib/PD0332991,CDK4/6,Cell cycle,1.0,0.25419,0.0096059,HR+,#7da245
HCC1428,Palbociclib/PD0332991,CDK4/6,Cell cycle,3.1623,0.28533000000000003,0.008310600000000001,HR+,#7da245
HCC1428,AZD7762,CHK1/2,Cell cycle,0.001,1.1438,-0.0033595,HR+,#7da245
HCC1428,AZD7762,CHK1/2,Cell cycle,0.0031623000000000003,1.2521,-0.0032161,HR+,#7da245
HCC1428,AZD7762,CHK1/2,Cell cycle,0.01,1.1457,0.002191,HR+,#7da245
HCC1428,AZD7762,CHK1/2,Cell cycle,0.031623000000000005,1.1293,0.0082485,HR+,#7da245
HCC1428,AZD7762,CHK1/2,Cell cycle,0.1,0.8584700000000001,0.044148,HR+,#7da245
HCC1428,AZD7762,CHK1/2,Cell cycle,0.31623,0.52156,0.08492899999999999,HR+,#7da245
HCC1428,AZD7762,CHK1/2,Cell cycle,1.0,0.20713,0.13909000000000002,HR+,#7da245
HCC1428,AZD7762,CHK1/2,Cell cycle,3.1623,-0.16307,0.21934,HR+,#7da245
HCC1428,AZD7762,CHK1/2,Cell cycle,10.0,-0.21519000000000002,0.26764,HR+,#7da245
HCC1428,Volasertib/BI6727,PLK,Cell cycle,0.0001,1.0147,-0.0048334,HR+,#7da245
HCC1428,Volasertib/BI6727,PLK,Cell cycle,0.00031623,1.112,-0.00020021,HR+,#7da245
HCC1428,Volasertib/BI6727,PLK,Cell cycle,0.001,1.0616,0.0019117000000000001,HR+,#7da245
HCC1428,Volasertib/BI6727,PLK,Cell cycle,0.0031623000000000003,1.0689,0.00071255,HR+,#7da245
HCC1428,Volasertib/BI6727,PLK,Cell cycle,0.01,0.7735,0.050926,HR+,#7da245
HCC1428,Volasertib/BI6727,PLK,Cell cycle,0.031623000000000005,0.24994,0.18722,HR+,#7da245
HCC1428,Volasertib/BI6727,PLK,Cell cycle,0.1,0.051475,0.23176,HR+,#7da245
HCC1428,Volasertib/BI6727,PLK,Cell cycle,0.31623,0.037098,0.18557,HR+,#7da245
HCC1428,Volasertib/BI6727,PLK,Cell cycle,1.0,-0.038801999999999996,0.17194,HR+,#7da245
HCC1428,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.0001,1.0775,0.0026544,HR+,#7da245
HCC1428,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.00031623,1.0778,0.00085621,HR+,#7da245
HCC1428,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.001,0.9812700000000001,-0.0010919,HR+,#7da245
HCC1428,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.0031623000000000003,0.9873700000000001,-0.011404000000000001,HR+,#7da245
HCC1428,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.01,0.8741,0.0019317,HR+,#7da245
HCC1428,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.031623000000000005,-0.20108,0.28303,HR+,#7da245
HCC1428,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.1,-0.55029,0.5612,HR+,#7da245
HCC1428,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.31623,-0.6188600000000001,0.64315,HR+,#7da245
HCC1428,Dinaciclib/SCH727965,pan CDK,Cell cycle,1.0,-0.6716300000000001,0.68657,HR+,#7da245
HCC1428,Cisplatin,Chemo,Chemotherapy,0.0010833,1.0555,-0.0057676,HR+,#7da245
HCC1428,Cisplatin,Chemo,Chemotherapy,0.0033333,0.8838799999999999,9.481200000000001e-05,HR+,#7da245
HCC1428,Cisplatin,Chemo,Chemotherapy,0.01,1.4076,-0.00053436,HR+,#7da245
HCC1428,Cisplatin,Chemo,Chemotherapy,0.031667,0.9871200000000001,0.010223999999999999,HR+,#7da245
HCC1428,Cisplatin,Chemo,Chemotherapy,0.1,0.94015,0.011868,HR+,#7da245
HCC1428,Cisplatin,Chemo,Chemotherapy,0.31623,0.7479,-0.0069089,HR+,#7da245
HCC1428,Cisplatin,Chemo,Chemotherapy,1.0,0.4984,0.013121,HR+,#7da245
HCC1428,Cisplatin,Chemo,Chemotherapy,3.1623,0.19827999999999998,0.034688,HR+,#7da245
HCC1428,Cisplatin,Chemo,Chemotherapy,10.0,0.12228,0.029773,HR+,#7da245
HCC1428,Doxorubicin,Chemo,Chemotherapy,0.00031623,0.9117799999999999,-0.00079349,HR+,#7da245
HCC1428,Doxorubicin,Chemo,Chemotherapy,0.001,0.89276,0.0041076,HR+,#7da245
HCC1428,Doxorubicin,Chemo,Chemotherapy,0.0031623000000000003,0.58736,0.012211,HR+,#7da245
HCC1428,Doxorubicin,Chemo,Chemotherapy,0.01,0.12522,0.04088,HR+,#7da245
HCC1428,Doxorubicin,Chemo,Chemotherapy,0.031623000000000005,0.073725,0.092886,HR+,#7da245
HCC1428,Doxorubicin,Chemo,Chemotherapy,0.1,-0.14234000000000002,0.18388,HR+,#7da245
HCC1428,Doxorubicin,Chemo,Chemotherapy,0.31623,-0.22707,0.24291,HR+,#7da245
HCC1428,Doxorubicin,Chemo,Chemotherapy,1.0,-0.5596300000000001,0.61438,HR+,#7da245
HCC1428,Doxorubicin,Chemo,Chemotherapy,3.1623,-0.7396,0.82745,HR+,#7da245
HCC1428,Paclitaxel,Chemo,Chemotherapy,0.0001,0.7320300000000001,0.1242,HR+,#7da245
HCC1428,Paclitaxel,Chemo,Chemotherapy,0.00031623,0.9768100000000001,0.008189499999999999,HR+,#7da245
HCC1428,Paclitaxel,Chemo,Chemotherapy,0.001,0.91407,0.048391,HR+,#7da245
HCC1428,Paclitaxel,Chemo,Chemotherapy,0.0031623000000000003,0.62264,0.1242,HR+,#7da245
HCC1428,Paclitaxel,Chemo,Chemotherapy,0.01,0.45385,0.32236,HR+,#7da245
HCC1428,Paclitaxel,Chemo,Chemotherapy,0.031623000000000005,0.36511,0.32836,HR+,#7da245
HCC1428,Paclitaxel,Chemo,Chemotherapy,0.1,0.11452999999999999,0.31338,HR+,#7da245
HCC1428,Paclitaxel,Chemo,Chemotherapy,0.31623,0.06454299999999999,0.29204,HR+,#7da245
HCC1428,Paclitaxel,Chemo,Chemotherapy,1.0,0.13906,0.27924,HR+,#7da245
HCC1428,Topotecan,Topo I,Chemotherapy,0.0010833,0.9152100000000001,-0.0028233,HR+,#7da245
HCC1428,Topotecan,Topo I,Chemotherapy,0.0033333,0.51947,-0.0010089,HR+,#7da245
HCC1428,Topotecan,Topo I,Chemotherapy,0.01,0.8219,0.048802,HR+,#7da245
HCC1428,Topotecan,Topo I,Chemotherapy,0.031667,0.0079493,0.040949,HR+,#7da245
HCC1428,Topotecan,Topo I,Chemotherapy,0.1,0.058418,0.05939,HR+,#7da245
HCC1428,Topotecan,Topo I,Chemotherapy,0.31623,-0.015416,0.082849,HR+,#7da245
HCC1428,Topotecan,Topo I,Chemotherapy,1.0,-0.034658,0.18278,HR+,#7da245
HCC1428,Topotecan,Topo I,Chemotherapy,3.1623,-0.26699,0.35714,HR+,#7da245
HCC1428,Topotecan,Topo I,Chemotherapy,10.0,-0.37635,0.49642,HR+,#7da245
HCC1428,Etoposide,Topo II,Chemotherapy,0.0010833,1.2065,0.00014671,HR+,#7da245
HCC1428,Etoposide,Topo II,Chemotherapy,0.0033333,0.9156,-0.0086485,HR+,#7da245
HCC1428,Etoposide,Topo II,Chemotherapy,0.01,1.0382,0.007601699999999999,HR+,#7da245
HCC1428,Etoposide,Topo II,Chemotherapy,0.031667,1.0571,0.022324,HR+,#7da245
HCC1428,Etoposide,Topo II,Chemotherapy,0.1,0.77878,0.0075089,HR+,#7da245
HCC1428,Etoposide,Topo II,Chemotherapy,0.31623,0.31885,0.034248,HR+,#7da245
HCC1428,Etoposide,Topo II,Chemotherapy,1.0,0.15714,0.089063,HR+,#7da245
HCC1428,Etoposide,Topo II,Chemotherapy,3.1623,0.051437000000000004,0.11757000000000001,HR+,#7da245
HCC1428,Etoposide,Topo II,Chemotherapy,10.0,-0.032041,0.18972999999999998,HR+,#7da245
HCC1428,Dasatinib,BCR/ABL,MAPK/nRTK,0.001,0.9452,0.00059324,HR+,#7da245
HCC1428,Dasatinib,BCR/ABL,MAPK/nRTK,0.0031623000000000003,1.0076,-0.00045616,HR+,#7da245
HCC1428,Dasatinib,BCR/ABL,MAPK/nRTK,0.01,0.8331200000000001,0.008724299999999999,HR+,#7da245
HCC1428,Dasatinib,BCR/ABL,MAPK/nRTK,0.031623000000000005,0.76126,0.011797,HR+,#7da245
HCC1428,Dasatinib,BCR/ABL,MAPK/nRTK,0.1,0.76394,0.014209000000000001,HR+,#7da245
HCC1428,Dasatinib,BCR/ABL,MAPK/nRTK,0.31623,0.6534,0.0226,HR+,#7da245
HCC1428,Dasatinib,BCR/ABL,MAPK/nRTK,1.0,0.5899300000000001,0.02428,HR+,#7da245
HCC1428,Dasatinib,BCR/ABL,MAPK/nRTK,3.1623,0.57843,0.046404,HR+,#7da245
HCC1428,Dasatinib,BCR/ABL,MAPK/nRTK,10.0,0.58108,0.044497,HR+,#7da245
HCC1428,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.0001,1.0473,-0.0031678,HR+,#7da245
HCC1428,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.00031623,1.0019,0.00029546,HR+,#7da245
HCC1428,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.001,1.1077,0.0034549,HR+,#7da245
HCC1428,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.0031623000000000003,0.9665299999999999,-0.0043495,HR+,#7da245
HCC1428,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.01,1.0225,0.0010676,HR+,#7da245
HCC1428,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.031623000000000005,0.83896,0.0089763,HR+,#7da245
HCC1428,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.1,0.74638,0.009892,HR+,#7da245
HCC1428,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.31623,0.82915,0.0045941,HR+,#7da245
HCC1428,Trametinib/GSK1120212,MEK,MAPK/nRTK,1.0,0.81522,0.0013249,HR+,#7da245
HCC1428,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.001,1.0236,0.00091152,HR+,#7da245
HCC1428,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.0031623000000000003,1.0987,-0.00011814,HR+,#7da245
HCC1428,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.01,1.072,-0.0027730999999999997,HR+,#7da245
HCC1428,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.031623000000000005,0.9963700000000001,-0.0011155,HR+,#7da245
HCC1428,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.1,0.9896799999999999,0.0071608,HR+,#7da245
HCC1428,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.31623,0.88895,0.0070298999999999995,HR+,#7da245
HCC1428,Saracatinib/AZD0530,SRC,MAPK/nRTK,1.0,0.8481700000000001,0.012195000000000001,HR+,#7da245
HCC1428,Saracatinib/AZD0530,SRC,MAPK/nRTK,3.1623,0.77257,0.014059,HR+,#7da245
HCC1428,Saracatinib/AZD0530,SRC,MAPK/nRTK,10.0,0.66913,0.030664,HR+,#7da245
HCC1428,ABT-737,Bcl2/XL,Misc,0.001,0.98819,0.0023962,HR+,#7da245
HCC1428,ABT-737,Bcl2/XL,Misc,0.0031623000000000003,1.0025,0.00090849,HR+,#7da245
HCC1428,ABT-737,Bcl2/XL,Misc,0.01,1.0298,0.007664,HR+,#7da245
HCC1428,ABT-737,Bcl2/XL,Misc,0.031623000000000005,1.0952,0.019293,HR+,#7da245
